,player_id,date,market_value,datetime,dateweek,current_club_id,player_club_domestic_competition_id
80,30802,2014-01-24,1080000,2014-01-24,2014-01-20,3302,ES1
81,30802,2014-08-05,1080000,2014-08-05,2014-08-04,3302,ES1
82,30802,2015-01-08,900000,2015-01-08,2015-01-05,3302,ES1
83,30802,2015-07-03,720000,2015-07-03,2015-06-29,3302,ES1
84,30802,2016-02-22,630000,2016-02-22,2016-02-22,3302,ES1
85,30802,2016-07-15,450000,2016-07-15,2016-07-11,3302,ES1
86,30802,2017-01-24,360000,2017-01-24,2017-01-23,3302,ES1
87,30802,2017-06-29,270000,2017-06-29,2017-06-26,3302,ES1
88,30802,2018-01-01,180000,2018-01-01,2018-01-01,3302,ES1
89,30802,2018-05-30,180000,2018-05-30,2018-05-28,3302,ES1
90,30802,2019-02-19,90000,2019-02-19,2019-02-18,3302,ES1
91,30802,2019-06-29,90000,2019-06-29,2019-06-24,3302,ES1
103,117549,2014-01-24,1800000,2014-01-24,2014-01-20,3302,ES1
104,117549,2014-08-05,1800000,2014-08-05,2014-08-04,3302,ES1
105,117549,2015-01-13,900000,2015-01-13,2015-01-12,3302,ES1
106,117549,2015-07-01,540000,2015-07-01,2015-06-29,3302,ES1
107,117549,2016-02-22,540000,2016-02-22,2016-02-22,3302,ES1
108,117549,2016-07-22,540000,2016-07-22,2016-07-18,3302,ES1
109,117549,2016-10-27,720000,2016-10-27,2016-10-24,3302,ES1
110,117549,2017-01-24,720000,2017-01-24,2017-01-23,3302,ES1
111,117549,2017-06-29,720000,2017-06-29,2017-06-26,3302,ES1
112,117549,2018-01-01,720000,2018-01-01,2018-01-01,3302,ES1
113,117549,2018-05-30,720000,2018-05-30,2018-05-28,3302,ES1
114,117549,2019-02-19,720000,2019-02-19,2019-02-18,3302,ES1
115,117549,2019-06-29,720000,2019-06-29,2019-06-24,3302,ES1
116,117549,2020-02-11,630000,2020-02-11,2020-02-10,3302,ES1
117,117549,2020-04-08,495000,2020-04-08,2020-04-06,3302,ES1
118,117549,2020-10-08,450000,2020-10-08,2020-10-05,3302,ES1
119,117549,2021-01-08,360000,2021-01-08,2021-01-04,3302,ES1
120,117549,2021-06-24,360000,2021-06-24,2021-06-21,3302,ES1
121,117549,2022-03-21,270000,2022-03-21,2022-03-21,3302,ES1
122,186796,2014-03-31,180000,2014-03-31,2014-03-31,3302,ES1
123,186796,2014-08-04,180000,2014-08-04,2014-08-04,3302,ES1
124,186796,2015-01-23,180000,2015-01-23,2015-01-19,3302,ES1
125,186796,2016-08-01,315000,2016-08-01,2016-08-01,3302,ES1
126,186796,2017-02-02,315000,2017-02-02,2017-01-30,3302,ES1
127,186796,2017-06-30,315000,2017-06-30,2017-06-26,3302,ES1
128,186796,2017-08-17,360000,2017-08-17,2017-08-14,3302,ES1
129,186796,2018-01-01,360000,2018-01-01,2018-01-01,3302,ES1
130,186796,2018-05-30,360000,2018-05-30,2018-05-28,3302,ES1
131,186796,2019-02-19,225000,2019-02-19,2019-02-18,3302,ES1
132,186796,2019-06-29,135000,2019-06-29,2019-06-24,3302,ES1
133,186796,2019-09-10,135000,2019-09-10,2019-09-09,3302,ES1
134,186796,2020-02-11,90000,2020-02-11,2020-02-10,3302,ES1
135,186796,2021-04-11,338000,2021-04-11,2021-04-05,3302,ES1
136,186796,2021-07-31,360000,2021-07-31,2021-07-26,3302,ES1
1617,29193,2014-03-28,180000,2014-03-28,2014-03-24,3302,ES1
1618,173559,2016-08-01,270000,2016-08-01,2016-08-01,3302,ES1
1619,173559,2016-10-27,180000,2016-10-27,2016-10-24,3302,ES1
1620,173559,2017-02-02,135000,2017-02-02,2017-01-30,3302,ES1
1621,173559,2017-08-17,90000,2017-08-17,2017-08-14,3302,ES1
1622,173559,2018-01-01,90000,2018-01-01,2018-01-01,3302,ES1
1623,173559,2018-05-30,135000,2018-05-30,2018-05-28,3302,ES1
1624,173559,2019-02-19,135000,2019-02-19,2019-02-18,3302,ES1
1625,173559,2019-06-29,90000,2019-06-29,2019-06-24,3302,ES1
1626,173559,2019-09-10,90000,2019-09-10,2019-09-09,3302,ES1
1627,173559,2020-02-11,135000,2020-02-11,2020-02-10,3302,ES1
1628,173559,2020-10-08,135000,2020-10-08,2020-10-05,3302,ES1
1629,173559,2021-01-07,135000,2021-01-07,2021-01-04,3302,ES1
1630,173559,2021-06-30,135000,2021-06-30,2021-06-28,3302,ES1
1655,35546,2014-01-24,720000,2014-01-24,2014-01-20,3302,ES1
1664,76743,2014-01-24,540000,2014-01-24,2014-01-20,3302,ES1
1665,76743,2014-07-20,450000,2014-07-20,2014-07-14,3302,ES1
1666,76743,2014-08-10,360000,2014-08-10,2014-08-04,3302,ES1
1667,76743,2015-01-08,360000,2015-01-08,2015-01-05,3302,ES1
1668,76743,2015-07-01,540000,2015-07-01,2015-06-29,3302,ES1
1669,76743,2016-02-22,540000,2016-02-22,2016-02-22,3302,ES1
1670,76743,2016-07-15,450000,2016-07-15,2016-07-11,3302,ES1
1671,76743,2017-01-24,450000,2017-01-24,2017-01-23,3302,ES1
1672,76743,2017-06-29,540000,2017-06-29,2017-06-26,3302,ES1
1673,76743,2017-12-05,540000,2017-12-05,2017-12-04,3302,ES1
1674,76743,2018-05-02,540000,2018-05-02,2018-04-30,3302,ES1
1675,76743,2018-12-15,540000,2018-12-15,2018-12-10,3302,ES1
1676,76743,2019-05-27,540000,2019-05-27,2019-05-27,3302,ES1
1677,76743,2019-11-30,450000,2019-11-30,2019-11-25,3302,ES1
1678,76743,2020-04-08,360000,2020-04-08,2020-04-06,3302,ES1
1679,76743,2020-08-26,360000,2020-08-26,2020-08-24,3302,ES1
1680,76743,2020-12-18,360000,2020-12-18,2020-12-14,3302,ES1
1681,76743,2021-07-09,270000,2021-07-09,2021-07-05,3302,ES1
1682,76743,2021-11-09,270000,2021-11-09,2021-11-08,3302,ES1
1688,72883,2014-01-24,720000,2014-01-24,2014-01-20,3302,ES1
1689,72883,2018-06-03,225000,2018-06-03,2018-05-28,3302,ES1
1690,72883,2019-05-22,225000,2019-05-22,2019-05-20,3302,ES1
1691,72883,2019-12-07,225000,2019-12-07,2019-12-02,3302,ES1
1692,72883,2021-03-11,113000,2021-03-11,2021-03-08,3302,ES1
1708,48294,2014-01-24,900000,2014-01-24,2014-01-20,3302,ES1
1709,48294,2014-08-10,720000,2014-08-10,2014-08-04,3302,ES1
1710,48294,2015-01-08,540000,2015-01-08,2015-01-05,3302,ES1
1711,48294,2015-07-01,540000,2015-07-01,2015-06-29,3302,ES1
1712,48294,2015-11-20,450000,2015-11-20,2015-11-16,3302,ES1
1713,48294,2016-02-22,360000,2016-02-22,2016-02-22,3302,ES1
1714,48294,2016-07-15,360000,2016-07-15,2016-07-11,3302,ES1
1715,48294,2017-01-24,360000,2017-01-24,2017-01-23,3302,ES1
1716,48294,2017-06-29,360000,2017-06-29,2017-06-26,3302,ES1
1717,48294,2018-01-01,450000,2018-01-01,2018-01-01,3302,ES1
1718,48294,2018-05-30,450000,2018-05-30,2018-05-28,3302,ES1
1719,48294,2019-02-19,450000,2019-02-19,2019-02-18,3302,ES1
1720,48294,2019-06-29,450000,2019-06-29,2019-06-24,3302,ES1
1721,48294,2019-12-20,450000,2019-12-20,2019-12-16,3302,ES1
1722,48294,2020-04-08,360000,2020-04-08,2020-04-06,3302,ES1
1723,48294,2020-10-08,180000,2020-10-08,2020-10-05,3302,ES1
1724,48294,2021-01-08,90000,2021-01-08,2021-01-04,3302,ES1
1725,48294,2021-06-24,90000,2021-06-24,2021-06-21,3302,ES1
1726,48294,2021-12-27,90000,2021-12-27,2021-12-27,3302,ES1
1740,26801,2014-09-01,1580000,2014-09-01,2014-09-01,3302,ES1
1741,26801,2015-07-14,900000,2015-07-14,2015-07-13,3302,ES1
1742,26801,2016-02-06,900000,2016-02-06,2016-02-01,3302,ES1
1743,26801,2016-08-08,720000,2016-08-08,2016-08-08,3302,ES1
1744,26801,2017-11-30,450000,2017-11-30,2017-11-27,3302,ES1
1745,26801,2018-07-20,225000,2018-07-20,2018-07-16,3302,ES1
1746,26801,2018-12-30,450000,2018-12-30,2018-12-24,3302,ES1
1747,26801,2019-06-30,360000,2019-06-30,2019-06-24,3302,ES1
1748,26801,2019-12-30,135000,2019-12-30,2019-12-30,3302,ES1
1749,26801,2020-02-15,135000,2020-02-15,2020-02-10,3302,ES1
1750,26801,2020-12-09,135000,2020-12-09,2020-12-07,3302,ES1
1751,26801,2021-05-17,135000,2021-05-17,2021-05-17,3302,ES1
1752,26801,2021-12-22,135000,2021-12-22,2021-12-20,3302,ES1
1756,271446,2014-01-24,270000,2014-01-24,2014-01-20,3302,ES1
1757,271446,2014-08-04,180000,2014-08-04,2014-08-04,3302,ES1
1758,271446,2015-01-23,90000,2015-01-23,2015-01-19,3302,ES1
1759,271446,2016-08-01,135000,2016-08-01,2016-08-01,3302,ES1
1760,271446,2017-02-02,90000,2017-02-02,2017-01-30,3302,ES1
1761,271446,2017-08-17,90000,2017-08-17,2017-08-14,3302,ES1
1762,271446,2018-01-01,135000,2018-01-01,2018-01-01,3302,ES1
1763,271446,2018-06-30,225000,2018-06-30,2018-06-25,3302,ES1
1764,271446,2018-09-25,180000,2018-09-25,2018-09-24,3302,ES1
1765,271446,2019-02-19,180000,2019-02-19,2019-02-18,3302,ES1
1766,271446,2019-06-29,90000,2019-06-29,2019-06-24,3302,ES1
1767,271446,2020-07-27,68000,2020-07-27,2020-07-27,3302,ES1
1768,271446,2020-12-21,68000,2020-12-21,2020-12-21,3302,ES1
1769,271446,2021-06-22,45000,2021-06-22,2021-06-21,3302,ES1
1770,271446,2021-12-26,90000,2021-12-26,2021-12-20,3302,ES1
1787,3755,2014-02-05,675000,2014-02-05,2014-02-03,3302,ES1
1788,3755,2015-01-11,720000,2015-01-11,2015-01-05,3302,ES1
1789,3755,2015-07-14,1350000,2015-07-14,2015-07-13,3302,ES1
1790,3755,2016-01-13,1350000,2016-01-13,2016-01-11,3302,ES1
1791,3755,2016-08-04,1350000,2016-08-04,2016-08-01,3302,ES1
1792,3755,2016-12-16,1350000,2016-12-16,2016-12-12,3302,ES1
1793,3755,2017-07-31,1350000,2017-07-31,2017-07-31,3302,ES1
1794,3755,2018-04-10,900000,2018-04-10,2018-04-09,3302,ES1
1795,3755,2020-02-11,900000,2020-02-11,2020-02-10,3302,ES1
1796,3755,2020-04-08,720000,2020-04-08,2020-04-06,3302,ES1
1797,3755,2020-06-27,900000,2020-06-27,2020-06-22,3302,ES1
1798,3755,2020-12-18,900000,2020-12-18,2020-12-14,3302,ES1
1799,3755,2021-04-21,900000,2021-04-21,2021-04-19,3302,ES1
1800,3755,2021-10-15,900000,2021-10-15,2021-10-11,3302,ES1
1801,3755,2022-04-11,900000,2022-04-11,2022-04-11,3302,ES1
1827,74561,2014-08-10,90000,2014-08-10,2014-08-04,3302,ES1
1828,74561,2015-01-08,90000,2015-01-08,2015-01-05,3302,ES1
1829,74561,2016-08-01,45000,2016-08-01,2016-08-01,3302,ES1
1830,74561,2016-10-27,180000,2016-10-27,2016-10-24,3302,ES1
1831,74561,2017-01-24,180000,2017-01-24,2017-01-23,3302,ES1
1832,74561,2017-03-25,180000,2017-03-25,2017-03-20,3302,ES1
1833,74561,2018-01-05,180000,2018-01-05,2018-01-01,3302,ES1
1834,74561,2019-01-05,225000,2019-01-05,2018-12-31,3302,ES1
1835,74561,2019-06-27,270000,2019-06-27,2019-06-24,3302,ES1
1836,74561,2019-12-28,180000,2019-12-28,2019-12-23,3302,ES1
1837,74561,2021-01-27,225000,2021-01-27,2021-01-25,3302,ES1
1838,74561,2021-06-28,180000,2021-06-28,2021-06-28,3302,ES1
1839,74561,2022-01-12,158000,2022-01-12,2022-01-10,3302,ES1
1879,44072,2014-01-24,1350000,2014-01-24,2014-01-20,3302,ES1
1880,44072,2015-02-24,900000,2015-02-24,2015-02-23,3302,ES1
1881,44072,2015-09-24,675000,2015-09-24,2015-09-21,3302,ES1
1882,44072,2016-02-22,450000,2016-02-22,2016-02-22,3302,ES1
1883,44072,2016-08-15,450000,2016-08-15,2016-08-15,3302,ES1
1884,44072,2016-11-15,360000,2016-11-15,2016-11-14,3302,ES1
1885,44072,2017-06-29,360000,2017-06-29,2017-06-26,3302,ES1
1886,44072,2019-02-15,450000,2019-02-15,2019-02-11,3302,ES1
1887,44072,2019-05-30,450000,2019-05-30,2019-05-27,3302,ES1
1888,44072,2019-12-30,450000,2019-12-30,2019-12-30,3302,ES1
1889,44072,2020-04-08,360000,2020-04-08,2020-04-06,3302,ES1
1890,44072,2020-11-03,180000,2020-11-03,2020-11-02,3302,ES1
2236,15974,2014-01-24,90000,2014-01-24,2014-01-20,3302,ES1
2237,15974,2015-07-01,90000,2015-07-01,2015-06-29,3302,ES1
2238,15974,2016-02-22,90000,2016-02-22,2016-02-22,3302,ES1
2239,15974,2016-07-15,90000,2016-07-15,2016-07-11,3302,ES1
2240,15974,2017-01-24,90000,2017-01-24,2017-01-23,3302,ES1
2241,15974,2017-06-29,90000,2017-06-29,2017-06-26,3302,ES1
22668,18416,2014-01-24,720000,2014-01-24,2014-01-20,3368,ES1
22669,18416,2014-02-10,540000,2014-02-10,2014-02-10,3368,ES1
22670,18416,2014-07-19,270000,2014-07-19,2014-07-14,3368,ES1
22671,18416,2015-01-10,270000,2015-01-10,2015-01-05,3368,ES1
22672,18416,2015-06-30,450000,2015-06-30,2015-06-29,3368,ES1
22673,18416,2016-01-01,360000,2016-01-01,2015-12-28,3368,ES1
22674,18416,2016-06-10,360000,2016-06-10,2016-06-06,3368,ES1
22675,18416,2017-01-09,315000,2017-01-09,2017-01-09,3368,ES1
22676,18416,2017-07-10,405000,2017-07-10,2017-07-10,3368,ES1
22677,18416,2018-01-09,360000,2018-01-09,2018-01-08,3368,ES1
22678,18416,2018-06-09,225000,2018-06-09,2018-06-04,3368,ES1
22721,29178,2014-01-24,540000,2014-01-24,2014-01-20,331,ES1
22722,29178,2014-08-05,450000,2014-08-05,2014-08-04,331,ES1
22723,29178,2015-01-08,270000,2015-01-08,2015-01-05,331,ES1
22724,29178,2015-07-01,270000,2015-07-01,2015-06-29,331,ES1
22725,29178,2016-02-22,270000,2016-02-22,2016-02-22,331,ES1
22726,29178,2016-07-15,270000,2016-07-15,2016-07-11,331,ES1
22727,29178,2017-01-24,270000,2017-01-24,2017-01-23,331,ES1
22728,29178,2017-06-29,180000,2017-06-29,2017-06-26,331,ES1
22729,29178,2017-08-17,90000,2017-08-17,2017-08-14,331,ES1
22730,29178,2018-01-01,90000,2018-01-01,2018-01-01,331,ES1
22731,29178,2018-09-17,90000,2018-09-17,2018-09-17,331,ES1
22732,29178,2019-02-19,90000,2019-02-19,2019-02-18,331,ES1
22733,29178,2019-06-29,90000,2019-06-29,2019-06-24,331,ES1
22734,29178,2019-12-20,90000,2019-12-20,2019-12-16,331,ES1
22735,29178,2020-07-23,90000,2020-07-23,2020-07-20,331,ES1
22736,29178,2020-10-08,90000,2020-10-08,2020-10-05,331,ES1
22737,29178,2021-01-05,90000,2021-01-05,2021-01-04,331,ES1
22738,29178,2021-06-10,90000,2021-06-10,2021-06-07,331,ES1
22739,268708,2016-10-27,45000,2016-10-27,2016-10-24,367,ES1
22834,84133,2014-01-24,1080000,2014-01-24,2014-01-20,366,ES1
22835,84133,2015-10-01,720000,2015-10-01,2015-09-28,366,ES1
22836,84133,2016-02-06,720000,2016-02-06,2016-02-01,366,ES1
22837,84133,2016-07-20,720000,2016-07-20,2016-07-18,366,ES1
22838,84133,2016-09-01,720000,2016-09-01,2016-08-29,366,ES1
22839,84133,2016-11-10,765000,2016-11-10,2016-11-07,366,ES1
22840,84133,2017-01-31,968000,2017-01-31,2017-01-30,366,ES1
22841,84133,2017-11-18,900000,2017-11-18,2017-11-13,366,ES1
22842,84133,2018-03-07,900000,2018-03-07,2018-03-05,366,ES1
22843,84133,2018-06-08,900000,2018-06-08,2018-06-04,366,ES1
22844,84133,2018-10-09,720000,2018-10-09,2018-10-08,366,ES1
22845,84133,2018-12-23,810000,2018-12-23,2018-12-17,366,ES1
22846,84133,2020-04-08,653000,2020-04-08,2020-04-06,366,ES1
22847,84133,2021-03-30,315000,2021-03-30,2021-03-29,366,ES1
22848,84133,2021-10-28,293000,2021-10-28,2021-10-25,366,ES1
22864,99348,2016-08-01,270000,2016-08-01,2016-08-01,366,ES1
22865,99348,2017-02-02,270000,2017-02-02,2017-01-30,366,ES1
22866,99348,2017-06-30,270000,2017-06-30,2017-06-26,366,ES1
22867,99348,2018-11-23,135000,2018-11-23,2018-11-19,366,ES1
22868,99348,2019-02-19,135000,2019-02-19,2019-02-18,366,ES1
22869,99348,2019-06-29,135000,2019-06-29,2019-06-24,366,ES1
22870,99348,2019-09-10,135000,2019-09-10,2019-09-09,366,ES1
22871,99348,2020-02-11,135000,2020-02-11,2020-02-10,366,ES1
22872,99348,2020-10-08,135000,2020-10-08,2020-10-05,366,ES1
22873,99348,2021-01-07,135000,2021-01-07,2021-01-04,366,ES1
22874,99348,2021-06-30,135000,2021-06-30,2021-06-28,366,ES1
22875,99348,2021-12-30,135000,2021-12-30,2021-12-27,366,ES1
22893,8323,2014-01-24,180000,2014-01-24,2014-01-20,366,ES1
22894,8323,2014-08-05,180000,2014-08-05,2014-08-04,366,ES1
22895,8323,2015-01-08,90000,2015-01-08,2015-01-05,366,ES1
22896,8323,2015-07-01,90000,2015-07-01,2015-06-29,366,ES1
22897,8323,2016-02-22,90000,2016-02-22,2016-02-22,366,ES1
22898,8323,2016-08-15,90000,2016-08-15,2016-08-15,366,ES1
22934,29061,2014-01-24,360000,2014-01-24,2014-01-20,366,ES1
22935,230219,2017-07-14,90000,2017-07-14,2017-07-10,366,ES1
22936,230219,2017-12-13,113000,2017-12-13,2017-12-11,366,ES1
22937,230219,2018-06-13,113000,2018-06-13,2018-06-11,366,ES1
22949,38124,2014-01-24,450000,2014-01-24,2014-01-20,366,ES1
22950,38124,2016-02-13,270000,2016-02-13,2016-02-08,366,ES1
22968,56543,2014-01-24,2250000,2014-01-24,2014-01-20,366,ES1
22969,56543,2014-08-05,2250000,2014-08-05,2014-08-04,366,ES1
22970,56543,2015-01-08,2250000,2015-01-08,2015-01-05,366,ES1
22971,56543,2015-07-01,1800000,2015-07-01,2015-06-29,366,ES1
22972,56543,2016-04-04,1350000,2016-04-04,2016-04-04,366,ES1
22973,56543,2017-08-21,1130000,2017-08-21,2017-08-21,366,ES1
22974,56543,2017-11-13,1130000,2017-11-13,2017-11-13,366,ES1
22975,56543,2018-04-26,900000,2018-04-26,2018-04-23,366,ES1
22976,56543,2018-12-31,450000,2018-12-31,2018-12-31,366,ES1
22977,56543,2019-06-25,270000,2019-06-25,2019-06-24,366,ES1
22978,56543,2019-12-20,270000,2019-12-20,2019-12-16,366,ES1
22979,56543,2020-10-08,225000,2020-10-08,2020-10-05,366,ES1
22980,56543,2021-01-08,180000,2021-01-08,2021-01-04,366,ES1
22981,56543,2021-06-30,45000,2021-06-30,2021-06-28,366,ES1
22982,56543,2021-12-30,45000,2021-12-30,2021-12-27,366,ES1
23074,33535,2014-01-24,900000,2014-01-24,2014-01-20,366,ES1
23075,33535,2014-10-01,720000,2014-10-01,2014-09-29,366,ES1
23076,33535,2015-01-13,720000,2015-01-13,2015-01-12,366,ES1
23077,33535,2015-07-01,720000,2015-07-01,2015-06-29,366,ES1
23078,33535,2016-02-11,540000,2016-02-11,2016-02-08,366,ES1
23079,33535,2016-07-01,495000,2016-07-01,2016-06-27,366,ES1
23080,33535,2017-01-23,450000,2017-01-23,2017-01-23,366,ES1
23081,33535,2017-06-27,360000,2017-06-27,2017-06-26,366,ES1
23082,33535,2017-12-01,225000,2017-12-01,2017-11-27,366,ES1
23083,33535,2019-09-23,225000,2019-09-23,2019-09-23,366,ES1
23084,33535,2019-12-11,225000,2019-12-11,2019-12-09,366,ES1
23085,33535,2020-07-17,203000,2020-07-17,2020-07-13,366,ES1
23086,33535,2021-01-20,203000,2021-01-20,2021-01-18,366,ES1
23087,33535,2021-03-26,180000,2021-03-26,2021-03-22,366,ES1
23088,33535,2021-06-14,158000,2021-06-14,2021-06-14,366,ES1
23089,33535,2021-12-30,113000,2021-12-30,2021-12-27,366,ES1
23107,7818,2014-01-24,1800000,2014-01-24,2014-01-20,366,ES1
23108,7818,2014-08-05,1800000,2014-08-05,2014-08-04,366,ES1
23109,7818,2015-01-08,1620000,2015-01-08,2015-01-05,366,ES1
23110,7818,2015-07-01,1620000,2015-07-01,2015-06-29,366,ES1
23111,7818,2015-11-20,1350000,2015-11-20,2015-11-16,366,ES1
23112,7818,2016-02-22,720000,2016-02-22,2016-02-22,366,ES1
23202,77207,2014-01-24,720000,2014-01-24,2014-01-20,366,ES1
23203,77207,2015-07-01,720000,2015-07-01,2015-06-29,366,ES1
23204,77207,2016-03-15,675000,2016-03-15,2016-03-14,366,ES1
23205,77207,2016-07-28,675000,2016-07-28,2016-07-25,366,ES1
23206,77207,2016-09-01,765000,2016-09-01,2016-08-29,366,ES1
23207,77207,2016-11-10,765000,2016-11-10,2016-11-07,366,ES1
23208,77207,2017-01-31,990000,2017-01-31,2017-01-30,366,ES1
23209,77207,2018-03-07,990000,2018-03-07,2018-03-05,366,ES1
23210,77207,2018-06-08,810000,2018-06-08,2018-06-04,366,ES1
23211,77207,2018-10-09,675000,2018-10-09,2018-10-08,366,ES1
23212,77207,2019-06-21,630000,2019-06-21,2019-06-17,366,ES1
23213,77207,2020-02-28,540000,2020-02-28,2020-02-24,366,ES1
23214,77207,2020-04-08,428000,2020-04-08,2020-04-06,366,ES1
23215,77207,2021-01-16,270000,2021-01-16,2021-01-11,366,ES1
23216,77207,2021-06-07,180000,2021-06-07,2021-06-07,366,ES1
23217,77207,2022-01-13,180000,2022-01-13,2022-01-10,366,ES1
23366,64545,2014-01-23,1350000,2014-01-23,2014-01-20,367,ES1
23367,64545,2014-08-17,1350000,2014-08-17,2014-08-11,367,ES1
23368,64545,2015-02-12,1080000,2015-02-12,2015-02-09,367,ES1
23369,64545,2015-08-14,720000,2015-08-14,2015-08-10,367,ES1
23370,64545,2016-02-25,360000,2016-02-25,2016-02-22,367,ES1
23371,64545,2016-09-09,180000,2016-09-09,2016-09-05,367,ES1
23372,64545,2017-02-22,90000,2017-02-22,2017-02-20,367,ES1
23373,64545,2018-02-05,90000,2018-02-05,2018-02-05,367,ES1
23374,64545,2019-03-03,90000,2019-03-03,2019-02-25,367,ES1
23375,64545,2020-01-06,68000,2020-01-06,2020-01-06,367,ES1
23376,64545,2021-01-02,68000,2021-01-02,2020-12-28,367,ES1
23377,64545,2021-04-10,45000,2021-04-10,2021-04-05,367,ES1
23378,64545,2021-09-10,45000,2021-09-10,2021-09-06,367,ES1
23379,64545,2022-01-01,45000,2022-01-01,2021-12-27,367,ES1
23401,227954,2016-08-01,135000,2016-08-01,2016-08-01,367,ES1
23402,227954,2016-10-27,180000,2016-10-27,2016-10-24,367,ES1
23403,227954,2017-02-02,270000,2017-02-02,2017-01-30,367,ES1
23404,227954,2017-06-05,270000,2017-06-05,2017-06-05,367,ES1
23405,227954,2018-01-01,270000,2018-01-01,2018-01-01,367,ES1
23406,227954,2018-05-30,270000,2018-05-30,2018-05-28,367,ES1
23407,227954,2019-02-19,270000,2019-02-19,2019-02-18,367,ES1
23408,227954,2019-06-29,270000,2019-06-29,2019-06-24,367,ES1
23409,227954,2019-09-10,270000,2019-09-10,2019-09-09,367,ES1
23410,227954,2020-02-11,270000,2020-02-11,2020-02-10,367,ES1
23411,227954,2020-10-08,270000,2020-10-08,2020-10-05,367,ES1
23412,227954,2021-01-08,270000,2021-01-08,2021-01-04,367,ES1
23413,227954,2021-06-30,270000,2021-06-30,2021-06-28,367,ES1
23414,227954,2021-12-30,225000,2021-12-30,2021-12-27,367,ES1
23424,124244,2014-01-23,720000,2014-01-23,2014-01-20,367,ES1
23425,124244,2015-07-14,720000,2015-07-14,2015-07-13,367,ES1
23426,124244,2016-02-06,585000,2016-02-06,2016-02-01,367,ES1
23427,124244,2016-08-08,450000,2016-08-08,2016-08-08,367,ES1
23428,124244,2017-02-13,450000,2017-02-13,2017-02-13,367,ES1
23429,124244,2017-10-09,720000,2017-10-09,2017-10-09,367,ES1
23430,124244,2018-05-08,540000,2018-05-08,2018-05-07,367,ES1
23431,124244,2018-12-18,720000,2018-12-18,2018-12-17,367,ES1
23432,124244,2019-08-06,720000,2019-08-06,2019-08-05,367,ES1
23433,124244,2019-12-05,720000,2019-12-05,2019-12-02,367,ES1
23434,124244,2020-04-08,585000,2020-04-08,2020-04-06,367,ES1
23435,124244,2020-10-14,540000,2020-10-14,2020-10-12,367,ES1
23436,124244,2021-03-11,540000,2021-03-11,2021-03-08,367,ES1
23437,124244,2021-10-22,360000,2021-10-22,2021-10-18,367,ES1
23439,176612,2014-01-23,90000,2014-01-23,2014-01-20,367,ES1
23440,176612,2014-07-20,90000,2014-07-20,2014-07-14,367,ES1
23441,176612,2016-08-01,270000,2016-08-01,2016-08-01,367,ES1
23442,176612,2017-02-02,270000,2017-02-02,2017-01-30,367,ES1
23443,176612,2017-06-30,225000,2017-06-30,2017-06-26,367,ES1
23444,176612,2018-01-01,225000,2018-01-01,2018-01-01,367,ES1
23445,176612,2018-05-30,270000,2018-05-30,2018-05-28,367,ES1
23446,176612,2019-02-19,270000,2019-02-19,2019-02-18,367,ES1
23447,176612,2019-06-29,225000,2019-06-29,2019-06-24,367,ES1
23448,176612,2019-09-10,225000,2019-09-10,2019-09-09,367,ES1
23449,176612,2020-02-11,225000,2020-02-11,2020-02-10,367,ES1
23450,176612,2020-10-08,225000,2020-10-08,2020-10-05,367,ES1
23451,176612,2021-01-08,225000,2021-01-08,2021-01-04,367,ES1
23452,176612,2021-06-30,180000,2021-06-30,2021-06-28,367,ES1
23453,176612,2021-12-30,180000,2021-12-30,2021-12-27,367,ES1
23472,94570,2014-01-24,720000,2014-01-24,2014-01-20,331,ES1
23473,94570,2014-08-05,450000,2014-08-05,2014-08-04,331,ES1
23474,94570,2015-03-15,450000,2015-03-15,2015-03-09,331,ES1
23475,94570,2016-08-14,225000,2016-08-14,2016-08-08,331,ES1
23476,94570,2016-10-27,180000,2016-10-27,2016-10-24,331,ES1
23477,94570,2017-02-02,225000,2017-02-02,2017-01-30,331,ES1
23478,94570,2017-06-30,270000,2017-06-30,2017-06-26,331,ES1
23479,94570,2018-01-01,270000,2018-01-01,2018-01-01,331,ES1
23480,94570,2018-06-30,180000,2018-06-30,2018-06-25,331,ES1
23481,94570,2019-02-19,180000,2019-02-19,2019-02-18,331,ES1
23482,94570,2019-06-29,180000,2019-06-29,2019-06-24,331,ES1
23483,94570,2019-12-30,158000,2019-12-30,2019-12-30,331,ES1
23484,94570,2020-11-20,113000,2020-11-20,2020-11-16,331,ES1
23485,94570,2021-05-30,113000,2021-05-30,2021-05-24,331,ES1
23486,94570,2021-12-30,90000,2021-12-30,2021-12-27,331,ES1
23501,30747,2014-01-24,2250000,2014-01-24,2014-01-20,331,ES1
23502,30747,2014-09-01,2250000,2014-09-01,2014-09-01,331,ES1
23503,30747,2015-10-01,1620000,2015-10-01,2015-09-28,331,ES1
23504,30747,2016-08-04,1620000,2016-08-04,2016-08-01,331,ES1
23505,30747,2016-12-16,1350000,2016-12-16,2016-12-12,331,ES1
23506,30747,2017-07-31,900000,2017-07-31,2017-07-31,331,ES1
23507,30747,2018-03-02,450000,2018-03-02,2018-02-26,331,ES1
23508,30747,2018-05-30,360000,2018-05-30,2018-05-28,331,ES1
23509,30747,2019-02-19,180000,2019-02-19,2019-02-18,331,ES1
23510,30747,2019-06-29,135000,2019-06-29,2019-06-24,331,ES1
